XML File 1,XML File 2,Status,Mutated Class,Mutated Method,Line Number,Mutator,Description,Unique Killing Tests 1,Unique Killing Tests 2,Unique Succeeding Tests 1,Unique Succeeding Tests 2,Flaky Tests
mutations6.xml,mutations8.xml,KILLED,fr.xephi.authme.output.LogLevel,includes,36,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,replaced boolean return with true for fr/xephi/authme/output/LogLevel::includes,,"fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest)","fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest)",
mutations6.xml,mutations9.xml,KILLED,fr.xephi.authme.util.expiring.ExpiringMap,<init>,37,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removed call to fr/xephi/authme/util/expiring/ExpiringMap::setExpiration,"fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldRemovePlayerFromSuccessfulRecovers(fr.xephi.authme.service.PasswordRecoveryServiceTest), fr.xephi.authme.data.TempbanManagerTest.shouldIncreaseAndResetCount(fr.xephi.authme.data.TempbanManagerTest)",,,"fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldRemovePlayerFromSuccessfulRecovers(fr.xephi.authme.service.PasswordRecoveryServiceTest), fr.xephi.authme.data.TempbanManagerTest.shouldIncreaseAndResetCount(fr.xephi.authme.data.TempbanManagerTest)"
mutations6.xml,mutations9.xml,KILLED,fr.xephi.authme.output.LogLevel,includes,36,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,replaced boolean return with true for fr/xephi/authme/output/LogLevel::includes,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",,,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)"
mutations7.xml,mutations8.xml,KILLED,fr.xephi.authme.ConsoleLogger,info,131,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removed call to fr/xephi/authme/ConsoleLogger::writeLog,fr.xephi.authme.data.limbo.persistence.DistributedFilesPersistenceHandlerTest,,,
mutations7.xml,mutations8.xml,KILLED,fr.xephi.authme.data.auth.PlayerAuth,getPassword,149,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,replaced return value with null for fr/xephi/authme/data/auth/PlayerAuth::getPassword,,,,"fr.xephi.authme.datasource.MySqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.MySqlResourceClosingTest), fr.xephi.authme.datasource.PostgreSqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.PostgreSqlResourceClosingTest), fr.xephi.authme.datasource.SQLiteResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.SQLiteResourceClosingTest)"
mutations7.xml,mutations8.xml,KILLED,fr.xephi.authme.util.expiring.ExpiringMap,<init>,37,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removed call to fr/xephi/authme/util/expiring/ExpiringMap::setExpiration,"fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest), fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest)",,,"fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest), fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest)"
mutations7.xml,mutations8.xml,KILLED,fr.xephi.authme.output.LogLevel,includes,36,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,replaced boolean return with true for fr/xephi/authme/output/LogLevel::includes,,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)","fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",
mutations7.xml,mutations9.xml,KILLED,fr.xephi.authme.ConsoleLogger,info,131,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removed call to fr/xephi/authme/ConsoleLogger::writeLog,fr.xephi.authme.data.limbo.persistence.DistributedFilesPersistenceHandlerTest,,,
mutations7.xml,mutations9.xml,KILLED,fr.xephi.authme.util.expiring.ExpiringMap,<init>,37,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removed call to fr/xephi/authme/util/expiring/ExpiringMap::setExpiration,"fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest), fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest)",,,"fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest), fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest)"
mutations7.xml,mutations9.xml,KILLED,fr.xephi.authme.output.LogLevel,includes,36,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,replaced boolean return with true for fr/xephi/authme/output/LogLevel::includes,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)","fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)","fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)","fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)"
mutations8.xml,mutations9.xml,KILLED,fr.xephi.authme.data.auth.PlayerAuth,getPassword,149,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,replaced return value with null for fr/xephi/authme/data/auth/PlayerAuth::getPassword,,,"fr.xephi.authme.datasource.MySqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.MySqlResourceClosingTest), fr.xephi.authme.datasource.PostgreSqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.PostgreSqlResourceClosingTest), fr.xephi.authme.datasource.SQLiteResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.SQLiteResourceClosingTest)",
mutations8.xml,mutations9.xml,KILLED,fr.xephi.authme.output.LogLevel,includes,36,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,replaced boolean return with true for fr/xephi/authme/output/LogLevel::includes,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",,,"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)"

Mutated Class,Total Tests,Flaky Tests,Flaky Test List
fr.xephi.authme.data.auth.PlayerAuth,85,1,"fr.xephi.authme.datasource.MySqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.MySqlResourceClosingTest), fr.xephi.authme.datasource.PostgreSqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.PostgreSqlResourceClosingTest), fr.xephi.authme.datasource.SQLiteResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.SQLiteResourceClosingTest)"
fr.xephi.authme.util.expiring.ExpiringMap,43,2,"fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest), fr.xephi.authme.data.TempbanManagerTest.shouldIncreaseAndResetCount(fr.xephi.authme.data.TempbanManagerTest), fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldVerifyCodeSuccessfully(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest), fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest), fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldRemovePlayerFromSuccessfulRecovers(fr.xephi.authme.service.PasswordRecoveryServiceTest), fr.xephi.authme.util.expiring.ExpiringMapTest.shouldReturnIfIsEmpty(fr.xephi.authme.util.expiring.ExpiringMapTest)"
fr.xephi.authme.output.LogLevel,27,3,"fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportBackToPlayerAuthLocation(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportAccordingToPlayerAuthAndPlayerWorldAsFallback(fr.xephi.authme.service.TeleportationServiceTest), fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest)"
fr.xephi.authme.permission.PermissionsSystemType,19,1,fr.xephi.authme.permission.PermissionsManagerInitializationTest.shouldInitializeHandler[zPermissions](fr.xephi.authme.permission.PermissionsManagerInitializationTest)
fr.xephi.authme.ConsoleLogger,92,1,fr.xephi.authme.data.limbo.persistence.DistributedFilesPersistenceHandlerTest

Test,Differences Count
fr.xephi.authme.command.executable.authme.debug.PlayerAuthViewerTest.shouldDisplayAuthInfo(fr.xephi.authme.command.executable.authme.debug.PlayerAuthViewerTest),24
fr.xephi.authme.command.executable.authme.debug.PlayerAuthViewerTest.shouldHandleCornerCases(fr.xephi.authme.command.executable.authme.debug.PlayerAuthViewerTest),24
fr.xephi.authme.process.unregister.AsynchronousUnregisterTest,33
fr.xephi.authme.datasource.PostgreSqlIntegrationTest,24
fr.xephi.authme.datasource.SQLiteResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.SQLiteResourceClosingTest),24
fr.xephi.authme.process.register.executors.PlayerAuthBuilderHelperTest.shouldConstructPlayerAuth(fr.xephi.authme.process.register.executors.PlayerAuthBuilderHelperTest),24
fr.xephi.authme.datasource.PostgreSqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.PostgreSqlResourceClosingTest),24
fr.xephi.authme.datasource.MySqlResourceClosingTest.shouldCloseResources[saveAuth](fr.xephi.authme.datasource.MySqlResourceClosingTest),24
fr.xephi.authme.process.register.executors.PasswordRegisterExecutorTest.shouldCreatePlayerAuth(fr.xephi.authme.process.register.executors.PasswordRegisterExecutorTest),24
fr.xephi.authme.datasource.converter.LoginSecurityConverterTest.shouldConvertFromMySql(fr.xephi.authme.datasource.converter.LoginSecurityConverterTest),33
fr.xephi.authme.process.register.executors.EmailRegisterExecutorTest.shouldCreatePlayerAuth(fr.xephi.authme.process.register.executors.EmailRegisterExecutorTest),24
fr.xephi.authme.datasource.converter.CrazyLoginConverterTest,33
fr.xephi.authme.datasource.MySqlResourceClosingTest.shouldCloseResources[updatePassword](fr.xephi.authme.datasource.MySqlResourceClosingTest),24
fr.xephi.authme.datasource.SQLiteIntegrationTest,33
fr.xephi.authme.datasource.PostgreSqlResourceClosingTest.shouldCloseResources[saveAuth](fr.xephi.authme.datasource.PostgreSqlResourceClosingTest),24
fr.xephi.authme.service.MigrationServiceTest,33
fr.xephi.authme.datasource.SQLiteResourceClosingTest.shouldCloseResources[saveAuth](fr.xephi.authme.datasource.SQLiteResourceClosingTest),24
fr.xephi.authme.datasource.mysqlextensions.XfBcryptExtensionResourceClosingTest.shouldCloseResources[saveAuth](fr.xephi.authme.datasource.mysqlextensions.XfBcryptExtensionResourceClosingTest),24
fr.xephi.authme.command.executable.authme.RegisterAdminCommandTest,33
fr.xephi.authme.datasource.converter.LoginSecurityConverterTest.shouldConvertFromSqlite(fr.xephi.authme.datasource.converter.LoginSecurityConverterTest),33
fr.xephi.authme.api.v3.AuthMeApiTest.shouldRegisterPlayer(fr.xephi.authme.api.v3.AuthMeApiTest),24
fr.xephi.authme.datasource.MySqlIntegrationTest,24
fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldKeepTrackOfSuccessfulRecoversByIp(fr.xephi.authme.service.PasswordRecoveryServiceTest),44
fr.xephi.authme.util.expiring.ExpiringMapTest.shouldUpdateExpirationAndSupportNegativeValues(fr.xephi.authme.util.expiring.ExpiringMapTest),44
fr.xephi.authme.util.expiring.TimedCounterTest.shouldDecrementCount(fr.xephi.authme.util.expiring.TimedCounterTest),44
fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldBeDisabled(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.shouldGenerateAndStoreCode(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.util.expiring.ExpiringMapTest.shouldRemoveEntry(fr.xephi.authme.util.expiring.ExpiringMapTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldGenerateCode(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.util.expiring.TimedCounterTest.shouldSumUpEntries(fr.xephi.authme.util.expiring.TimedCounterTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldCreateAndCheckCaptcha(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldRequireCode(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldNotIncreaseCountForDisabledCaptcha(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldVerifyCode(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldNotCheckCountIfCaptchaIsDisabled(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldGenerateAndRetrieveCode(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest),44
fr.xephi.authme.security.totp.GenerateTotpServiceTest.shouldGenerateTotpKey(fr.xephi.authme.security.totp.GenerateTotpServiceTest),44
fr.xephi.authme.data.TempbanManagerTest.shouldResetCountAfterBan(fr.xephi.authme.data.TempbanManagerTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldAddCounts(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.util.expiring.TimedCounterTest.shouldIncrementCount(fr.xephi.authme.util.expiring.TimedCounterTest),44
fr.xephi.authme.util.expiring.ExpiringMapTest.shouldCleanUpExpiredEntries(fr.xephi.authme.util.expiring.ExpiringMapTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.shouldRemoveCode(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.AuthMeInitializationTest.shouldInitializeAllServices(fr.xephi.authme.AuthMeInitializationTest),62
fr.xephi.authme.data.TempbanManagerTest.shouldIncreaseAndResetCount(fr.xephi.authme.data.TempbanManagerTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.shouldRecognizeCorrectCode(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldIncreaseAndResetCount(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.data.TempbanManagerTest.shouldNotCheckCountIfTempbanIsDisabled(fr.xephi.authme.data.TempbanManagerTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.playerHasTriesLeft(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.security.totp.GenerateTotpServiceTest.shouldRemoveGeneratedTotpKey(fr.xephi.authme.security.totp.GenerateTotpServiceTest),44
fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest.shouldVerifyCodeSuccessfully(fr.xephi.authme.data.captcha.RegistrationCaptchaManagerTest),44
fr.xephi.authme.security.totp.GenerateTotpServiceTest.shouldCheckGeneratedTotpKey(fr.xephi.authme.security.totp.GenerateTotpServiceTest),44
fr.xephi.authme.util.expiring.ExpiringMapTest.shouldAddAndRetrieveEntries(fr.xephi.authme.util.expiring.ExpiringMapTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.playerHasNoTriesLeft(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldNotRequireVerificationIfEmailSettingsAreIncomplete(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldHaveSameCodeAfterGeneration(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldRequireVerification(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.data.VerificationCodeManagerTest.shouldNotRequireVerificationForMissingPermission(fr.xephi.authme.data.VerificationCodeManagerTest),44
fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldSendRecoveryCode(fr.xephi.authme.service.PasswordRecoveryServiceTest),44
fr.xephi.authme.service.RecoveryCodeServiceTest.shouldBeDisabledForNonPositiveLength(fr.xephi.authme.service.RecoveryCodeServiceTest),44
fr.xephi.authme.util.expiring.ExpiringMapTest.shouldReturnIfIsEmpty(fr.xephi.authme.util.expiring.ExpiringMapTest),44
fr.xephi.authme.data.captcha.LoginCaptchaManagerTest.shouldGenerateNewCodeOnFailure(fr.xephi.authme.data.captcha.LoginCaptchaManagerTest),44
fr.xephi.authme.util.expiring.TimedCounterTest.shouldReturnZeroForAnyKey(fr.xephi.authme.util.expiring.TimedCounterTest),44
fr.xephi.authme.security.totp.GenerateTotpServiceTest.shouldRemoveExpiredEntries(fr.xephi.authme.security.totp.GenerateTotpServiceTest),44
fr.xephi.authme.data.TempbanManagerTest.shouldAddCounts(fr.xephi.authme.data.TempbanManagerTest),44
fr.xephi.authme.service.PasswordRecoveryServiceTest.shouldRemovePlayerFromSuccessfulRecovers(fr.xephi.authme.service.PasswordRecoveryServiceTest),44
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.5, 0.8}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
fr.xephi.authme.service.ValidationServiceTest.shouldRejectCountryInBlacklist(fr.xephi.authme.service.ValidationServiceTest),41
fr.xephi.authme.output.LogLevelTest.shouldIncludeProperLevels(fr.xephi.authme.output.LogLevelTest),41
fr.xephi.authme.data.limbo.LimboServiceHelperTest,41
fr.xephi.authme.data.limbo.LimboServiceTest,41
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[MAX_RESTORE {0.4, 0.4}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
fr.xephi.authme.data.limbo.persistence.DistributedFilesPersistenceHandlerTest,50
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfAuthYCoordIsNotSet(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportPlayerToSpawn(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportWithLimboPlayerIfSaveQuitLocIsDisabled(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.ValidationServiceTest.shouldRejectCountryMissingFromWhitelist(fr.xephi.authme.service.ValidationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportBackToPlayerAuthLocation(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldNotTeleportPlayerForCanceledEvent(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.message.updater.MessageUpdaterTest,50
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.1, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE_NO_ZERO {0.2, 0.1}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportPlayerToSpawnAfterLogin(fr.xephi.authme.service.TeleportationServiceTest),41
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[RESTORE {0.9, 0.2}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
fr.xephi.authme.ConsoleLoggerTest,50
fr.xephi.authme.mail.SendMailSslTest,41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportAccordingToPlayerAuthAndPlayerWorldAsFallback(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldNotTeleportPlayerForRemovedLocationInEvent(fr.xephi.authme.service.TeleportationServiceTest),41
fr.xephi.authme.service.TeleportationServiceTest.shouldTeleportPlayerToFirstSpawn(fr.xephi.authme.service.TeleportationServiceTest),41
"fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest.shouldRestoreToExpectedValue[DEFAULT {0.2, 0.1}](fr.xephi.authme.data.limbo.WalkFlySpeedRestoreTypeTest)",41
